playlist_genre,danceability,energy,valence,liveness,speechiness,acousticness,track_popularity,track_name,track_artist
rock,0.487,0.553,0.699,0.0992,0.0425,0.209,73,Afuera,Caifanes
rock,0.715,0.358,0.742,0.104,0.033,0.743,68,Agua,Jarabe De Palo
rock,0.791,0.759,0.917,0.0993,0.037,0.0823,69,Como te extraño mi amor,Café Tacvba
rock,0.594,0.936,0.39,0.191,0.0944,0.0224,78,Devuélveme a mi chica,Hombres G
rock,0.714,0.735,0.68,0.115,0.0306,0.176,77,Lamento Boliviano,Los Enanitos Verdes
rock,0.781,0.631,0.909,0.0827,0.0307,0.0533,68,Te quiero,Hombres G
rock,0.634,0.854,0.564,0.0664,0.0369,0.00737,74,Clavado en Un Bar,Maná
pop,0.645,0.89,0.421,0.376,0.128,0.259,69,Barcelona,"Alan Walker, Ina Wroldsen"
rock,0.636,0.746,0.432,0.173,0.0393,0.0648,23,Fortunate Son,Creedence Clearwater Revival
rock,0.572,0.835,0.795,0.0702,0.0317,0.171,53,Jump - 2015 Remaster,Van Halen
rock,0.591,0.804,0.658,0.0818,0.0454,0.327,55,Edge of Seventeen - 2016 Remaster,Stevie Nicks
hip-hop,0.872,0.674,0.357,0.104,0.251,0.17,61,Back on the Road (feat. Lil Wayne),"Cordae, Lil Wayne"
hip-hop,0.652,0.831,0.648,0.269,0.264,0.0111,68,The Viper,BabyChiefDoit
hip-hop,0.848,0.632,0.253,0.282,0.277,0.398,68,"Bent (with Kyle Richh, Jenn Carter & TaTa)","41, Kyle Richh, Jenn Carter, TaTa"
hip-hop,0.676,0.61,0.519,0.191,0.273,0.000114,56,AHHH HA,Lil Durk
hip-hop,0.874,0.48,0.563,0.11,0.565,0.033,24,Floridaboiii,Yung Rich Cuban
hip-hop,0.504,0.939,0.42,0.41,0.295,0.0628,21,Legend,"Venture Klan, Tacitoak, Li Pierre"
hip-hop,0.825,0.414,0.106,0.357,0.144,0.00265,66,Super Gremlin,Kodak Black
hip-hop,0.735,0.569,0.263,0.11,0.0386,0.00189,16,OverSeas,Nosy!
hip-hop,0.586,0.875,0.75,0.474,0.308,0.166,19,U Can't Do That,IZZY MEOCK
hip-hop,0.601,0.883,0.27,0.184,0.092,0.00088,15,sharktale,Sopperior
hip-hop,0.68,0.607,0.506,0.354,0.222,0.264,62,Hawk Em,Pop Smoke
hip-hop,0.89,0.455,0.897,0.153,0.437,0.158,64,Welcome To Brixton,SR
hip-hop,0.753,0.837,0.479,0.239,0.211,0.0232,16,Japanese Steel - Eerie Remix,Ollie Twist
hip-hop,0.772,0.744,0.764,0.066,0.244,0.0114,55,Christopher Walking,Pop Smoke
hip-hop,0.851,0.673,0.776,0.314,0.257,0.0452,57,We Getting Money,Sheff G
hip-hop,0.709,0.447,0.207,0.189,0.34,0.025,47,Eyes Red,"Lil Durk, Only The Family"
hip-hop,0.782,0.426,0.476,0.0822,0.0687,0.307,15,maple maple,baba bonet
hip-hop,0.759,0.538,0.831,0.126,0.384,0.151,67,Back in Blood (feat. Lil Durk),"Pooh Shiesty, Lil Durk"
hip-hop,0.907,0.401,0.173,0.111,0.107,0.00892,23,Static,2JtheRichest
hip-hop,0.88,0.59,0.723,0.184,0.204,0.08,68,M4,"Teto, Matuê"
hip-hop,0.808,0.586,0.568,0.14,0.169,0.641,68,Me Acostumbre (feat. Bad Bunny),"Arcángel, Bad Bunny"
hip-hop,0.872,0.519,0.154,0.108,0.177,0.203,65,Plug Walk,Rich The Kid
hip-hop,0.798,0.668,0.154,0.0583,0.25,0.135,65,100 Shots,Young Dolph
hip-hop,0.845,0.655,0.516,0.0974,0.0612,0.239,63,Groupies,"Doode, Teto, Matuê"
rock,0.488,0.907,0.635,0.331,0.0503,0.00249,13,Not Giving In,Broken Colours
rock,0.359,0.173,0.146,0.361,0.0382,0.924,13,She Loves You,Reid Anderson
rock,0.583,0.706,0.925,0.0557,0.0334,0.00558,26,Hazel Hall,Motrik
rock,0.69,0.302,0.301,0.114,0.0314,0.263,21,Too Many Songs,Rebecca Aadland
rock,0.51,0.625,0.486,0.116,0.0258,0.0542,42,Better Weather,Jay Statham
rock,0.39,0.288,0.125,0.139,0.0494,0.758,18,Devil Got You,Madame Kapuscinska
rock,0.35,0.785,0.719,0.355,0.0848,0.336,22,Just Another Daydream,Jacob Reddy
rock,0.721,0.736,0.82,0.251,0.0536,0.17,24,I Saw You Cry,Feet down Below
rock,0.445,0.616,0.374,0.111,0.0335,0.0043,28,My Girl,Mayflower
rock,0.56,0.75,0.666,0.394,0.0288,0.0112,32,To Feel The Sun,The Scarlet Goodbye
rock,0.158,0.778,0.0975,0.0923,0.0819,0.000787,28,Pieces,The Juice
rock,0.58,0.828,0.667,0.0818,0.0345,0.00559,31,Waiting,Grimm Jack
rock,0.765,0.517,0.793,0.115,0.0458,0.0182,22,Ocean Lights,George Knight
rock,0.46,0.647,0.232,0.307,0.0377,0.0452,33,I Feel,Beka O
rock,0.203,0.843,0.249,0.23,0.0455,0.000793,30,V.,DIAMØND SNAKE
rock,0.566,0.809,0.292,0.118,0.0605,0.681,29,Starlight,The Lone Monkeys
rock,0.64,0.789,0.311,0.53,0.0359,0.0338,58,Lisztomania,Phoenix
rock,0.476,0.908,0.649,0.124,0.068,0.00776,67,People Watching,Sam Fender
rock,0.615,0.658,0.293,0.205,0.0343,0.096,68,Breezeblocks,alt-J
rock,0.781,0.501,0.961,0.0908,0.0333,0.66,68,ROCKMAN,Mk.gee
rock,0.543,0.526,0.384,0.0778,0.0582,0.0447,67,Maple Syrup,The Backseat Lovers
rock,0.56,0.699,0.512,0.223,0.0327,0.00483,67,Murder on the Dance Floor - triple j Like A Version,Royel Otis
rock,0.595,0.896,0.567,0.0748,0.047,0.0641,66,My Type,Saint Motel
rock,0.612,0.675,0.763,0.217,0.0231,0.0994,66,Helmet,Steve Lacy
rock,0.833,0.687,0.418,0.108,0.0651,0.58,66,Alesis,Mk.gee
rock,0.721,0.701,0.892,0.234,0.0306,0.000927,66,Wet Dream,Wet Leg
rock,0.569,0.84,0.749,0.0995,0.118,0.0295,65,Lost In Yesterday,Tame Impala
rock,0.6,0.749,0.485,0.0915,0.0419,0.0467,64,Kyoto,Phoebe Bridgers
rock,0.576,0.794,0.6,0.154,0.0366,0.0222,64,Nothing Matters,The Last Dinner Party
rock,0.807,0.354,0.602,0.186,0.0321,0.15,64,Mama's Boy,Dominic Fike
rock,0.658,0.771,0.79,0.0767,0.072,0.000893,63,So Cold,Balu Brigada
rock,0.654,0.663,0.676,0.13,0.0303,0.0589,63,She Wants To Go Dancing,Mt. Joy
rock,0.653,0.513,0.844,0.148,0.0724,0.964,65,Are You Looking Up,Mk.gee
rock,0.713,0.565,0.705,0.633,0.0351,0.0252,63,Temper Temper,Lime Cordiale
rock,0.528,0.804,0.222,0.105,0.0358,0.0104,62,Shake It Out,Florence + The Machine
rock,0.537,0.882,0.81,0.12,0.0403,0.00035,62,Here It Goes Again,OK Go
rock,0.642,0.681,0.53,0.0756,0.0259,0.119,60,Nack Nostalgia,Royel Otis
rock,0.63,0.885,0.289,0.206,0.0406,0.000397,60,Don't Take The Money,Bleachers
rock,0.538,0.452,0.209,0.0635,0.0462,0.368,60,Think Fast (feat. Weezer),"Dominic Fike, Weezer"
rock,0.636,0.797,0.965,0.114,0.0296,0.00598,60,Calling After Me,Wallows
rock,0.602,0.601,0.856,0.312,0.0411,0.037,60,"Dance, Baby!",boy pablo
rock,0.607,0.851,0.479,0.107,0.0364,0.623,59,help herself,"bbno$, Diamond Pistols"
rock,0.446,0.915,0.398,0.218,0.141,0.00281,60,I Wanna Get Better,Bleachers
rock,0.695,0.923,0.551,0.116,0.0522,0.0425,59,New Gold (feat. Tame Impala and Bootie Brown),"Gorillaz, Tame Impala, Bootie Brown"
rock,0.59,0.829,0.704,0.19,0.0419,0.0601,60,1901,Phoenix
rock,0.9,0.538,0.713,0.287,0.0343,0.229,58,Rawnald Gregory Erickson the Second,STRFKR
rock,0.474,0.954,0.944,0.174,0.0347,1.21e-05,58,Osmosis,Good Kid
rock,0.323,0.761,0.466,0.0827,0.0479,0.00942,58,Look At Us Now (Honeycomb),Daisy Jones & The Six
rock,0.639,0.704,0.645,0.0849,0.0659,0.22,57,Campus,Vampire Weekend
rock,0.537,0.631,0.491,0.325,0.0263,0.0453,58,Take A Bite,beabadoobee
rock,0.578,0.892,0.892,0.215,0.0441,0.000139,57,Banquet,Bloc Party
rock,0.472,0.844,0.34,0.24,0.054,0.00173,57,Anna Sun,WALK THE MOON
rock,0.551,0.627,0.402,0.139,0.0325,0.0065,57,$20,"boygenius, Julien Baker, Phoebe Bridgers, Lucy Dacus"
rock,0.683,0.697,0.591,0.0527,0.025,0.169,56,Give Up Baby Go,Peach Pit
j-pop,0.494,0.986,0.421,0.334,0.243,0.0505,58,新時代 - ウタ from ONE PIECE FILM RED,Ado
j-pop,0.56,0.886,0.601,0.355,0.0657,0.0593,65,SPECIALZ,King Gnu
j-pop,0.585,0.91,0.602,0.19,0.0917,0.0138,53,廻廻奇譚,Eve
j-pop,0.542,0.918,0.784,0.259,0.0937,0.0101,57,ミックスナッツ,OFFICIAL HIGE DANDISM
j-pop,0.592,0.54,0.354,0.0965,0.0587,0.692,59,One Last Kiss,Hikaru Utada
j-pop,0.477,0.685,0.308,0.277,0.0325,0.105,59,炎,LiSA
j-pop,0.571,0.415,0.342,0.187,0.0305,0.615,49,すずめ,"RADWIMPS, Toaka"
j-pop,0.37,0.939,0.463,0.148,0.12,0.00165,55,青春コンプレックス,結束バンド
j-pop,0.734,0.973,0.91,0.0718,0.0754,0.0435,55,トウキョウ・シャンディ・ランデヴ,"MAISONdes, 花譜, ツミキ"
j-pop,0.402,0.878,0.358,0.173,0.0846,0.000242,65,オレンジ,SPYAIR
j-pop,0.569,0.953,0.477,0.071,0.109,0.166,67,花になって - Be a flower,Ryokuoushoku Shakai
j-pop,0.648,0.904,0.728,0.0629,0.0786,0.0961,64,LOST IN PARADISE,"ALI, AKLO"
metal,0.61,0.889,0.506,0.0657,0.0585,0.000794,64,Symphony Of Destruction,Megadeth
metal,0.649,0.896,0.924,0.102,0.056,0.000319,60,Down with the Sickness,Disturbed
metal,0.283,0.891,0.226,0.159,0.178,0.00678,68,Blind,Korn
metal,0.624,0.934,0.411,0.106,0.0436,0.00232,54,Hellraiser - 30th Anniversary Edition,"Ozzy Osbourne, Lemmy, Motörhead"
metal,0.325,0.985,0.221,0.351,0.151,0.00177,65,Holy Wars...The Punishment Due - 2004 Remix,Megadeth
metal,0.428,0.874,0.261,0.311,0.128,0.000337,63,Roots Bloody Roots,Sepultura
metal,0.435,0.987,0.1,0.268,0.16,0.000195,64,Painkiller,Judas Priest
metal,0.532,0.941,0.278,0.15,0.0465,0.000579,60,Pull Me Under,Dream Theater
metal,0.214,0.931,0.233,0.0797,0.143,0.000705,64,Tears Don't Fall,Bullet For My Valentine
metal,0.382,0.996,0.327,0.417,0.104,0.00208,65,Wait and Bleed,Slipknot
metal,0.445,0.98,0.285,0.129,0.0731,2.45e-05,57,War Eternal,Arch Enemy
metal,0.46,0.876,0.499,0.151,0.045,6.85e-05,35,Raise Your Horns,Amon Amarth
hip-hop,0.732,0.63,0.47,0.0996,0.232,0.502,40,19,Dan Whitlam
hip-hop,0.33,0.869,0.457,0.138,0.325,0.0831,15,Non Stop Action,"Ki!, Al Agami"
hip-hop,0.743,0.789,0.663,0.314,0.27,0.123,29,Keep It Alive,"Alias Molombo, Skee"
hip-hop,0.786,0.8,0.734,0.117,0.0971,0.456,18,LAST NIGHT WAS LOVELY,STRIPE
hip-hop,0.667,0.671,0.463,0.113,0.279,0.358,19,Words of Wisdom,Aastn
hip-hop,0.665,0.675,0.517,0.331,0.1,0.262,14,breathe,Earl Hondo
hip-hop,0.861,0.649,0.673,0.0989,0.0988,0.0867,11,2 BOLD,Jomega
hip-hop,0.816,0.71,0.614,0.059,0.154,0.0257,22,Worldwide,"MC Random, Mista Ed"
hip-hop,0.941,0.669,0.589,0.0959,0.366,0.0399,23,GOSSIP,Killloane
hip-hop,0.921,0.367,0.512,0.0902,0.184,0.0907,20,Talk Show,Humble Francis
hip-hop,0.611,0.71,0.552,0.123,0.369,0.457,13,Hoopty,The ART MuZeum
hip-hop,0.927,0.663,0.621,0.0674,0.278,0.0253,30,Caesar,Inventor Ace
hip-hop,0.862,0.65,0.95,0.0932,0.341,0.602,12,Back in 09,Voodoo Benji
hip-hop,0.468,0.721,0.811,0.304,0.41,0.35,19,Don't You Cry,ROC
hip-hop,0.591,0.743,0.603,0.242,0.305,0.0231,14,NEW CHOP,Malone the Chemist
hip-hop,0.815,0.595,0.566,0.0735,0.175,0.438,17,BIG DEAL,Pink Jagg
hip-hop,0.563,0.639,0.528,0.0874,0.356,0.0814,18,"Wifey, Shordy, Bae",G DUBS
hip-hop,0.773,0.54,0.322,0.131,0.103,0.371,68,Dear Mama,2Pac
hip-hop,0.813,0.703,0.241,0.237,0.268,0.125,68,Survival of the Fittest,Mobb Deep
hip-hop,0.848,0.666,0.744,0.129,0.274,0.173,68,Can I Kick It?,A Tribe Called Quest
hip-hop,0.879,0.564,0.523,0.0519,0.247,0.0474,67,If I Ruled the World (Imagine That) (feat. Lauryn Hill),"Nas, Ms. Lauryn Hill"
hip-hop,0.59,0.672,0.688,0.147,0.412,0.125,67,93 'Til Infinity,Souls Of Mischief
hip-hop,0.782,0.589,0.869,0.164,0.189,0.148,67,Ms. Fat Booty,Mos Def
hip-hop,0.734,0.864,0.47,0.246,0.303,0.022,66,Intergalactic - Remastered 2009,Beastie Boys
hip-hop,0.671,0.737,0.197,0.0596,0.108,0.0338,66,Keep Their Heads Ringin',Dr. Dre
hip-hop,0.88,0.814,0.942,0.0584,0.14,0.168,66,Big Pimpin',"JAY-Z, UGK"
hip-hop,0.598,0.732,0.595,0.508,0.425,0.144,68,Keep Ya Head Up,2Pac
hip-hop,0.833,0.619,0.901,0.159,0.0538,0.111,65,I'll Be Missing You (feat. Faith Evans & 112) - 2014 Remaster,"Diddy, 112, Faith Evans"
hip-hop,0.749,0.745,0.481,0.333,0.164,0.000501,65,Jump,Kris Kross
hip-hop,0.866,0.534,0.841,0.0929,0.229,0.184,65,Electric Relaxation,A Tribe Called Quest
hip-hop,0.679,0.509,0.534,0.438,0.0617,0.0856,65,Tha Crossroads,Bone Thugs-N-Harmony
hip-hop,0.875,0.745,0.75,0.287,0.269,0.0227,64,Full Clip,Gang Starr
hip-hop,0.831,0.682,0.6,0.494,0.238,0.256,64,Who Shot Ya? - 2005 Remaster,The Notorious B.I.G.
hip-hop,0.804,0.443,0.58,0.112,0.134,0.0312,64,This D.J.,"Warren G, O.G.L.B."
hip-hop,0.634,0.763,0.519,0.237,0.323,0.32,64,Twinz (feat. Fat Joe),"Big Pun, Fat Joe"
hip-hop,0.822,0.509,0.823,0.771,0.415,0.0353,64,Protect Ya Neck,Wu-Tang Clan
hip-hop,0.846,0.416,0.645,0.238,0.118,0.156,66,I Get Around,"2Pac, Digital Underground"
hip-hop,0.934,0.459,0.697,0.222,0.189,0.0516,64,Got Your Money (feat. Kelis),"Ol' Dirty Bastard, Kelis"
hip-hop,0.884,0.679,0.591,0.0289,0.282,0.0957,64,Hard Knock Life (Ghetto Anthem),JAY-Z
hip-hop,0.634,0.845,0.929,0.0598,0.352,0.00602,64,Nas Is Like,Nas
hip-hop,0.838,0.72,0.845,0.422,0.384,0.0312,63,What You Want (feat. Total),"Mase, Total"
rock,0.652,0.609,0.646,0.0573,0.028,0.298,65,"Burning Heart - From ""Rocky IV"" Soundtrack",Survivor
hip-hop,0.619,0.501,0.623,0.113,0.174,0.662,66,Oh qu'elle est belle,"Jul, DYSTINCT"
hip-hop,0.814,0.668,0.716,0.152,0.299,0.0248,67,Faut pas,"PLK, Jul"
hip-hop,0.738,0.593,0.477,0.11,0.28,0.357,62,Ailleurs,Josman
hip-hop,0.727,0.53,0.444,0.101,0.309,0.434,64,barcelona92,"Green Montana, SDM"
hip-hop,0.637,0.722,0.39,0.115,0.0995,0.126,55,Step,T-Koor
hip-hop,0.888,0.56,0.859,0.114,0.0449,0.475,44,Sensations,Jul
hip-hop,0.605,0.668,0.567,0.165,0.0817,0.203,60,NOTRE DAME,"Gazo, Tiakola"
hip-hop,0.735,0.678,0.708,0.0936,0.0959,0.575,64,CARTIER,"Gazo, Tiakola"
hip-hop,0.776,0.661,0.963,0.143,0.0534,0.481,58,LOCO,"GIMS, Lossa"
hip-hop,0.777,0.408,0.346,0.105,0.0601,0.0527,45,777,RST
hip-hop,0.92,0.404,0.523,0.0869,0.468,0.232,37,Merco Benz,Key Largo
hip-hop,0.702,0.693,0.572,0.0702,0.191,0.139,68,MAMI WATA,"Gazo, Tiakola"
hip-hop,0.579,0.723,0.623,0.0829,0.278,0.263,45,Aller sans retour,"Zola, Koba LaD"
hip-hop,0.781,0.73,0.581,0.133,0.144,0.0186,51,J'fais plaisir à la zone,"Jul, SDM"
hip-hop,0.804,0.791,0.422,0.113,0.0804,0.214,49,ON DÉGAINE,Guy2Bezbar
hip-hop,0.807,0.564,0.595,0.126,0.11,0.133,27,Amer,"Le U, Akim Beats"
hip-hop,0.924,0.531,0.532,0.114,0.453,0.142,38,Chaque matin,"Key Largo, LEDG"
hip-hop,0.638,0.5,0.336,0.159,0.102,0.478,41,LOYAL,La Fève
hip-hop,0.578,0.572,0.328,0.108,0.103,0.329,25,intensément,AMO
hip-hop,0.795,0.584,0.686,0.0801,0.316,0.239,51,Les Flammes,Josman
hip-hop,0.772,0.676,0.459,0.175,0.146,0.258,45,HELLO (feat. JEY BROWNIE & Josman),"Guy2Bezbar, JEY BROWNIE, Josman"
hip-hop,0.871,0.7,0.543,0.102,0.206,0.079,60,VIBES,Favé
hip-hop,0.534,0.747,0.523,0.21,0.315,0.231,46,Magot,"Werenoi, SCH"
hip-hop,0.509,0.817,0.139,0.339,0.058,0.363,51,Gaza,"Un jour de paix, PNL"
k-pop,0.709,0.602,0.844,0.312,0.273,0.12,62,Hot Mess,aespa
k-pop,0.811,0.759,0.83,0.145,0.0535,0.0197,63,Boom Boom Bass,RIIZE
k-pop,0.72,0.568,0.634,0.164,0.051,0.0323,61,Cosmic,Red Velvet
k-pop,0.546,0.879,0.6,0.166,0.348,0.0296,50,Give Me That - Korean Version,WayV
k-pop,0.765,0.831,0.778,0.324,0.0476,0.024,54,KING KONG,TREASURE
k-pop,0.807,0.828,0.672,0.143,0.0628,0.00101,49,Siren,RIIZE
pop,0.727,0.695,0.672,0.0714,0.0382,0.407,61,Husk,Men I Trust
pop,0.716,0.545,0.82,0.101,0.0329,0.338,64,Sexy to Someone,Clairo
pop,0.435,0.239,0.184,0.127,0.0263,0.99,38,I Said What I Said,The Softies
pop,0.596,0.453,0.343,0.0546,0.026,0.845,50,magic 8 ball,"Cavetown, Frankie Cosmos"
pop,0.653,0.513,0.844,0.148,0.0724,0.964,65,Are You Looking Up,Mk.gee
pop,0.688,0.678,0.805,0.669,0.0392,0.174,36,What’s This About (La La La La),Kate Bollinger
pop,0.508,0.762,0.516,0.107,0.0585,0.00132,44,time waits,Glitter Party
pop,0.674,0.616,0.551,0.331,0.0272,0.512,58,Skin,Dijon
pop,0.645,0.446,0.576,0.0947,0.033,0.479,45,magic,strongboi
pop,0.415,0.506,0.296,0.105,0.0282,0.133,27,Tired Boy,Sunday (1994)
pop,0.702,0.525,0.515,0.119,0.0313,0.376,65,dirty dancer,Orion Sun
pop,0.669,0.762,0.876,0.151,0.0364,0.0663,67,apart of me,Takayoshi
pop,0.747,0.531,0.785,0.192,0.0477,0.266,64,The Dress,Dijon
pop,0.81,0.353,0.731,0.082,0.0437,0.0473,63,Morning Sex,Ralph Castelli
pop,0.562,0.551,0.386,0.164,0.0318,0.705,64,bad,wave to earth
pop,0.759,0.394,0.501,0.124,0.0636,0.843,62,Room For You,"grentperez, Lyn Lapid"
pop,0.879,0.413,0.869,0.318,0.0575,0.816,60,Care For You,The Marías
pop,0.693,0.528,0.597,0.114,0.0259,0.699,60,Radio,Freak Slug
pop,0.573,0.669,0.159,0.321,0.0332,0.521,60,Golden Light,STRFKR
pop,0.733,0.262,0.444,0.105,0.028,0.224,59,Heaven,Clairo
pop,0.721,0.71,0.684,0.354,0.036,0.343,56,Call Me Up,daydreamers
pop,0.534,0.62,0.547,0.296,0.0504,0.0124,56,Cool with You,Her's
pop,0.826,0.745,0.883,0.178,0.141,0.13,56,Frankenstein,Claire Rosinkranz
pop,0.7,0.454,0.62,0.162,0.0943,0.0372,55,Bedroom,Litany
pop,0.701,0.508,0.21,0.413,0.0284,0.732,55,Flook,Hector Gachan
rock,0.515,0.43,0.104,0.129,0.0369,0.0102,27,Creep,Radiohead
rock,0.252,0.738,0.256,0.375,0.0446,0.0145,24,Zombie,The Cranberries
rock,0.679,0.742,0.552,0.0791,0.029,0.036,47,Back for More,Hurricane on Saturn
rock,0.489,0.918,0.691,0.0908,0.0554,3.53e-05,53,Smells Like Teen Spirit - Remastered 2021,Nirvana
rock,0.362,0.911,0.498,0.466,0.049,0.0336,24,Bitter Sweet Symphony,The Verve
rock,0.556,0.545,0.193,0.124,0.0255,0.0635,50,Here Without You,3 Doors Down
rock,0.571,0.894,0.452,0.123,0.0696,0.0441,46,Monsters,"Hurricane on Saturn, Deuce"
rock,0.474,0.659,0.075,0.154,0.0292,0.0125,27,The Reason,Hoobastank
rock,0.664,0.852,0.807,0.1,0.029,0.174,19,Losing My Religion,R.E.M.
rock,0.428,0.943,0.605,0.814,0.0798,0.00162,44,Rescue Light,Hurricane on Saturn
rock,0.732,0.396,0.548,0.105,0.0286,0.0841,33,Heathens,Twenty One Pilots
rock,0.283,0.931,0.35,0.428,0.165,0.00317,65,YOUtopia,Bring Me The Horizon
rock,0.359,0.966,0.289,0.198,0.0994,1.56e-05,54,Perfect Soul,Spiritbox
rock,0.459,0.873,0.563,0.194,0.0735,0.00272,57,Hell You Call A Dream,The Warning
rock,0.461,0.861,0.7,0.114,0.0988,0.00322,59,Dystopia,ONE OK ROCK
rock,0.335,0.784,0.333,0.333,0.0534,0.014,58,Will You Love Me When I’m Dead,Amira Elfeky
rock,0.39,0.775,0.214,0.0965,0.0288,0.0073,59,TAKE ME IN,blink-182
rock,0.474,0.881,0.402,0.489,0.091,0.000165,45,the garden,unpeople
rock,0.391,0.921,0.271,0.0703,0.0526,0.0286,49,Pitch Black,The Amazons
rock,0.528,0.958,0.587,0.135,0.0573,0.00299,55,Jerkin',Amyl and The Sniffers
rock,0.537,0.922,0.775,0.252,0.0785,0.00141,53,HURT,Dead Poet Society
rock,0.476,0.908,0.649,0.124,0.068,0.00776,67,People Watching,Sam Fender
rock,0.477,0.904,0.688,0.068,0.0377,1.52e-05,50,Metaverse,Cage The Elephant
rock,0.454,0.835,0.299,0.154,0.0464,0.000732,17,Sad In Carolina,Dexter and The Moonrocks
rock,0.479,0.749,0.575,0.113,0.0527,0.00453,61,Your House,Inhaler
rock,0.455,0.837,0.537,0.191,0.0435,0.00291,55,Takes One To Know One,The Beaches
rock,0.599,0.898,0.763,0.0802,0.0855,0.000772,54,"Always, Everytime",The Wrecks
rock,0.504,0.891,0.495,0.0962,0.0628,0.0473,51,You Got Me Searching,Jack White
rock,0.563,0.834,0.38,0.336,0.0367,0.0304,48,Showbiz,Palaye Royale
rock,0.566,0.892,0.367,0.316,0.0354,0.000538,50,Detroit,Badflower
rock,0.513,0.987,0.357,0.217,0.324,0.0034,47,Fuse,House of Protection
metal,0.5,0.832,0.593,0.0829,0.0513,0.0191,44,The Rumbling (Attack on Titan),"Ryuven, Ner Leva"
metal,0.435,0.987,0.1,0.268,0.16,0.000195,64,Painkiller,Judas Priest
punk,0.552,0.89,0.716,0.888,0.0342,0.000143,61,Holiday,Green Day
punk,0.528,0.831,0.632,0.141,0.0429,9.43e-05,66,That's What You Get,Paramore
punk,0.423,0.94,0.505,0.178,0.0635,0.00166,60,The Great Escape,BOYS LIKE GIRLS
punk,0.457,0.719,0.168,0.228,0.0323,0.191,67,When You're Gone,Avril Lavigne
punk,0.395,0.917,0.563,0.261,0.133,0.00143,61,I'd Do Anything,Simple Plan
punk,0.522,0.751,0.605,0.158,0.0435,0.000491,59,Addicted,Simple Plan
punk,0.474,0.671,0.0682,0.159,0.0289,0.0129,23,The Reason,Hoobastank
punk,0.454,0.636,0.313,0.154,0.0273,0.00228,57,It Ends Tonight,The All-American Rejects
punk,0.367,0.34,0.0704,0.0868,0.0306,0.755,57,My Immortal - Band Version,Evanescence
punk,0.518,0.916,0.646,0.291,0.0454,0.000148,67,Move Along,The All-American Rejects
rock,0.599,0.79,0.961,0.312,0.043,0.00257,67,Hard To Handle,The Black Crowes
rock,0.644,0.623,0.773,0.348,0.0251,0.0486,36,I Got Your Country Right Here,Gretchen Wilson
rock,0.465,0.865,0.677,0.0769,0.098,0.018,62,Black Betty,Ram Jam
rock,0.628,0.92,0.808,0.337,0.0287,0.00687,57,Kerosene,Miranda Lambert
rock,0.472,0.756,0.76,0.122,0.029,0.022,30,Walk On Water,Gretchen Wilson
rock,0.55,0.706,0.822,0.0853,0.0304,0.00692,52,Hold On Loosely,38 Special
rock,0.231,0.797,0.336,0.255,0.0489,0.129,45,Ain't Much Left of Me,Blackberry Smoke
rock,0.553,0.798,0.397,0.375,0.0306,0.00714,42,Pretty Little Lie,Blackberry Smoke
rock,0.604,0.552,0.757,0.139,0.0343,0.22,41,Don't Misunderstand Me,Rossington Collins Band
hip-hop,0.775,0.707,0.78,0.874,0.152,0.397,66,TEMPTATION,Joey Bada$$
hip-hop,0.801,0.57,0.565,0.111,0.265,0.559,67,Nikes on My Feet,Mac Miller
hip-hop,0.942,0.441,0.925,0.138,0.469,0.493,68,Champagne Shots,Sainté
hip-hop,0.809,0.638,0.608,0.453,0.28,0.262,68,Righteous Minds,Joey Bada$$
gaming,0.587,0.467,0.353,0.098,0.0306,0.867,60,The Last of Us,Gustavo Santaolalla
gaming,0.375,0.344,0.106,0.0682,0.0335,0.81,60,Ezio's Family,"Jesper Kyd, Assassin's Creed"
gaming,0.193,0.482,0.121,0.111,0.0842,0.895,57,Dragonborn,Jeremy Soule
gaming,0.128,0.223,0.0372,0.108,0.0356,0.667,28,Shared Vision,"Halo, Sean Callery, Colin Stetson"
gaming,0.322,0.54,0.311,0.127,0.0359,0.765,41,God of War II - Main Titles,Gerard Marino
gaming,0.642,0.01,0.197,0.103,0.0446,0.992,67,Sweden,C418
gaming,0.236,0.345,0.253,0.111,0.0556,0.79,20,You Are The Resistance,Boris Salchow
gaming,0.413,0.571,0.338,0.0885,0.0485,0.00236,58,The Rebel Path,P.T. Adamczyk
gaming,0.562,0.516,0.18,0.118,0.0413,0.312,32,Defying the Odds,Justin Burnett
gaming,0.155,0.254,0.0397,0.0956,0.0374,0.835,20,Burning Skies,"Kevin Riepl, Jason Graves"
gaming,0.561,0.937,0.607,0.384,0.0472,2.04e-05,31,Race To Destruction,Brain
gaming,0.25,0.00229,0.105,0.0732,0.0716,0.995,52,"Secunda (Transcr. Trifonov for Piano) - From ""The Elder Scrolls: Skyrim""","Jeremy Soule, Daniil Trifonov"
gaming,0.419,0.601,0.187,0.11,0.0518,0.0472,31,Divine Overture (Main Theme),Stephen Barton
gaming,0.181,0.348,0.0561,0.179,0.0361,0.11,34,Mirage Theme - From Assassin's Creed Mirage,"Brendan Angelides, Assassin's Creed, Layth Sidiq"
gaming,0.171,0.132,0.0356,0.116,0.0449,0.873,32,Enthroned on Mount Olympus,Winifred Phillips
gaming,0.209,0.334,0.0383,0.0733,0.0482,0.729,36,Into the Starfield (Main Theme),Inon Zur
